1,9,9,4,8,11,9,3,3,10,12,13,3,2,2,13,12,12,4,3,12751.8
1,5,13,9,7,3,10,11,7,10,13,11,6,11,8,2,5,5,3,6,13086.3
1,3,2,4,11,2,11,4,3,8,6,4,3,9,5,2,4,5,2,8,12851.68
1,3,3,5,11,7,7,8,5,11,7,8,7,6,7,9,10,4,3,5,13776.78
1,9,9,6,5,6,4,13,8,9,11,10,5,11,7,10,9,6,4,4,13016.87
1,13,9,7,2,2,9,3,9,5,3,8,2,4,4,8,6,11,10,9,12667.78
1,9,7,4,10,3,5,13,4,2,8,13,2,13,12,10,9,12,2,3,13256.83
1,4,4,8,8,2,5,4,11,5,8,3,7,9,6,10,9,11,6,12,12527.93
1,2,3,10,13,13,7,3,12,5,6,13,5,8,4,13,4,6,4,10,12818.78
1,10,6,6,4,10,3,4,10,13,13,8,12,10,4,13,8,7,9,12,12973.94
1,8,7,11,13,12,2,4,7,4,4,6,6,8,9,6,8,11,12,2,12188.62
1,9,2,4,3,4,3,4,10,4,8,5,3,9,4,8,9,11,12,7,12979.12
1,7,4,10,7,10,10,11,7,13,2,7,11,10,6,11,11,13,10,13,12426.96
1,8,11,13,12,4,8,6,5,8,11,2,2,5,5,3,13,4,8,9,12478.75
1,6,11,13,2,10,7,8,8,10,2,9,11,2,4,12,2,6,7,12,12747.25
1,13,7,11,5,11,2,12,11,8,12,10,11,7,11,7,8,2,10,11,13043.71
1,2,4,11,8,5,2,13,4,9,12,11,3,9,2,5,7,7,3,10,12661.15
1,12,4,6,8,7,2,8,10,11,13,8,4,10,8,5,5,11,3,11,12946.29
1,8,12,4,7,11,2,11,9,8,8,6,7,3,8,3,5,12,9,9,12701.09
1,7,13,13,2,3,12,8,2,11,4,10,2,10,4,10,13,6,8,8,12486.1
1,13,10,3,2,8,9,11,3,7,2,12,2,13,6,12,11,5,6,12,12557.05
1,13,11,3,12,11,4,4,9,8,2,11,8,7,10,8,5,3,12,2,12428.4
1,11,4,11,9,7,4,11,12,11,8,6,11,13,7,5,11,4,13,9,11246.79
1,3,5,4,3,11,11,3,12,7,12,7,8,3,9,9,3,5,10,13,12435.23
1,13,11,9,13,6,10,10,11,13,6,9,10,2,4,4,11,2,10,3,12346.66
1,5,5,9,11,13,7,3,8,8,13,9,13,7,6,2,13,2,4,3,12665.59
1,9,7,8,5,9,8,5,12,11,12,2,2,7,9,6,5,13,7,5,12842.22
1,8,6,2,12,10,3,3,10,12,9,8,12,2,6,6,8,12,12,5,12694.7
1,7,8,2,10,7,13,6,10,4,4,7,4,12,11,13,7,11,6,6,12812.54
1,3,5,8,6,9,8,2,10,11,11,12,4,8,3,6,10,10,9,9,13633.95
1,6,5,5,13,5,3,12,9,10,11,3,11,6,2,11,5,9,4,4,12656.02
1,8,2,10,10,2,2,5,4,4,4,12,5,12,2,5,3,8,8,11,12533.21
1,13,8,10,5,3,9,4,7,5,9,13,5,4,11,10,10,12,13,5,12465.57
1,4,7,5,12,9,11,3,7,5,5,12,11,3,12,10,2,3,2,8,13268.05
1,4,5,4,8,12,4,6,12,5,2,13,4,6,3,4,11,10,4,9,12551.77
1,13,5,11,7,3,13,11,6,8,5,11,5,3,6,3,10,4,4,9,12414.65
1,13,13,8,7,4,6,2,9,4,13,3,3,10,10,8,4,11,5,4,12453.12
1,3,8,6,5,3,5,4,4,2,7,9,12,3,2,13,4,7,8,5,13079.81
1,9,2,4,8,8,3,8,8,2,6,3,12,6,3,8,4,11,3,9,12832.27
1,3,13,9,7,2,6,13,7,3,9,13,10,7,13,3,11,9,10,10,12630.52
1,8,6,7,4,3,8,9,8,5,12,13,8,10,4,6,3,5,6,8,12944.39
1,8,13,8,2,7,4,12,5,5,9,10,7,10,9,3,11,8,3,3,12490.45
1,9,9,9,7,12,12,8,7,2,13,8,10,9,3,12,9,8,5,7,13456.23
1,12,13,2,6,11,7,6,7,12,3,7,11,11,13,6,6,3,10,6,12684.3
1,13,12,9,11,8,9,2,10,5,7,6,7,8,10,10,8,7,11,8,12537.17
1,3,11,3,4,12,3,2,9,5,11,6,5,4,8,7,9,6,11,11,14320.72
1,8,7,9,4,11,2,6,9,3,4,11,4,3,3,7,8,11,7,12,12889.25
1,12,3,3,8,3,5,6,12,6,3,4,13,11,9,4,11,7,8,4,12890.34
1,13,13,6,13,3,2,7,6,10,13,3,5,6,5,12,2,8,8,10,12703.22
1,13,10,12,4,9,6,9,10,13,10,8,9,10,6,12,10,4,7,13,12712.55
1,4,11,3,3,13,7,3,10,12,11,3,12,9,9,7,9,2,4,4,12723.43
1,12,11,6,2,2,9,9,2,2,6,12,11,9,6,8,3,13,2,13,12696.27
1,11,8,2,5,7,10,6,6,11,6,5,2,2,9,2,4,6,6,9,13417.05
1,6,13,5,6,10,6,5,9,10,12,8,8,8,11,8,10,13,12,5,12533.79
1,6,4,8,5,12,3,3,12,2,2,2,13,2,11,4,2,4,5,5,12519.16
1,3,10,7,8,2,6,11,3,6,9,3,7,8,2,5,4,3,11,11,13665.86
1,11,2,12,6,2,8,3,9,10,4,5,11,13,7,2,10,7,7,7,12931.8
1,3,13,3,4,4,10,5,5,11,9,5,3,4,6,4,13,4,7,6,12266.08
1,5,6,11,3,12,5,12,5,2,7,4,3,11,5,3,8,3,8,11,12690.76
1,9,3,10,7,9,6,5,11,2,10,7,2,4,2,7,11,4,13,9,12956.85
1,6,10,8,8,5,10,6,4,5,4,8,2,10,5,7,11,5,7,6,12649.37
1,13,8,5,5,9,8,13,8,2,3,10,12,13,6,2,11,10,3,11,12502.01
1,11,2,13,6,6,5,12,13,3,2,6,12,2,10,6,13,10,3,11,12524.77
1,7,9,8,11,7,11,11,3,11,6,13,7,7,13,13,2,13,13,11,12894.82
1,2,4,5,4,10,2,2,12,9,5,9,8,9,5,5,2,3,11,12,12613.46
1,4,2,7,6,4,3,4,11,11,5,13,11,4,12,4,13,7,7,8,11515.34
1,8,13,3,7,13,4,2,2,9,7,4,4,8,10,13,7,8,7,4,13019.11
1,7,8,4,8,2,5,11,5,9,6,12,4,8,3,2,12,12,7,7,13191.01
1,13,4,3,11,5,10,5,12,9,9,9,12,5,4,12,12,12,11,6,12241.11
1,3,13,12,10,3,11,7,2,9,5,3,8,9,12,5,6,12,2,2,12766.42
1,7,13,10,13,11,7,10,5,7,6,9,7,13,6,7,3,5,9,13,12524.54
1,8,2,5,8,6,7,4,9,9,3,12,3,13,3,8,9,4,10,9,12998.33
1,8,11,7,6,6,10,12,13,7,4,13,13,2,5,7,3,8,11,12,12420.61
1,8,3,2,6,12,4,6,11,4,9,4,3,8,9,12,5,3,4,6,12720.95
1,7,11,7,4,4,6,12,7,13,3,8,7,5,5,2,8,12,11,2,12675
1,4,10,12,11,6,7,12,13,12,2,4,6,5,3,7,9,8,12,11,12587.76
1,9,8,3,4,7,3,6,8,13,3,2,13,2,12,2,11,7,7,11,13050.17
1,2,2,3,5,11,9,5,2,11,9,10,10,5,9,3,4,8,8,11,12523.98
1,10,5,3,10,7,13,9,11,12,6,9,13,4,5,6,12,10,11,5,12888.04
1,2,5,4,4,5,13,13,2,12,9,3,3,12,8,9,5,5,6,8,12799.08
1,10,2,3,8,5,6,4,5,5,10,3,2,7,11,7,6,3,10,2,12745.89
1,9,12,12,3,4,10,6,12,7,8,11,2,10,13,8,13,4,13,7,12957.76
1,8,10,6,13,13,3,2,13,4,3,10,10,7,10,13,6,9,3,10,12816.22
1,11,10,12,2,2,6,9,2,2,7,10,2,6,13,11,10,3,11,11,12741.15
1,11,4,8,6,3,9,4,2,10,2,5,8,8,3,11,5,12,11,8,13403.8
1,12,13,3,12,7,8,3,6,2,7,5,4,4,10,12,2,5,2,7,13151.5
1,7,7,10,6,8,11,7,8,7,11,3,3,4,10,6,3,10,13,6,12799.25
1,3,6,6,2,7,8,11,2,12,4,3,9,3,6,2,10,13,7,3,13007.6
1,2,5,11,5,7,13,8,4,6,10,6,13,12,10,4,10,4,6,12,12465.65
1,4,12,13,2,8,5,11,7,4,8,13,3,10,11,12,13,13,12,11,11439.23
1,10,2,12,11,5,5,10,10,13,12,4,3,11,2,4,12,11,4,12,12613.95
1,2,2,6,8,6,6,10,5,3,8,8,7,2,8,2,12,3,5,4,12949.33
1,8,5,7,5,11,12,13,9,11,13,7,9,4,12,8,2,12,5,5,12486.02
1,2,4,7,9,3,6,5,4,5,8,4,6,5,10,4,6,10,3,6,12980.66
1,13,4,6,2,10,4,3,2,11,9,7,11,4,12,3,12,3,4,7,13582.05
1,5,7,12,11,12,12,12,12,12,5,13,5,5,2,3,10,9,5,7,12825.74
1,12,4,5,9,4,13,3,11,3,11,2,10,10,2,4,8,13,8,3,12573.8
1,13,12,3,12,7,7,12,3,10,4,4,11,10,13,12,5,8,12,3,12757.64
1,13,2,6,8,12,8,11,5,7,3,3,7,5,7,2,6,5,13,6,12574.24
1,9,5,12,5,13,4,4,11,8,13,3,4,9,13,12,7,13,5,7,12973.47
1,2,11,12,2,12,7,4,12,11,11,4,4,3,9,2,3,9,3,5,12746.05
1,4,9,10,9,13,5,10,8,8,7,9,11,3,4,11,12,10,3,2,12504.78
1,10,10,3,4,8,8,4,8,8,3,2,9,4,8,8,13,2,11,7,13011.51
1,6,3,7,10,13,2,6,13,6,12,10,6,3,5,3,12,5,13,12,13092.97
1,10,4,4,12,5,11,6,10,3,13,13,10,8,12,11,4,6,9,3,12599.14
1,4,5,8,2,9,3,10,7,9,2,8,9,10,3,13,11,8,2,4,12621.84
1,10,4,6,5,5,2,3,6,9,4,9,6,6,5,13,2,10,5,10,12881.25
1,5,2,7,4,5,13,13,9,12,2,9,7,7,3,5,12,8,13,4,13117.05
1,13,3,12,3,6,3,3,6,10,3,10,5,13,10,2,9,6,11,7,14826.66
1,7,12,2,2,9,10,10,13,13,7,10,5,4,5,7,2,11,12,11,12754.73
1,11,7,7,12,5,9,6,7,4,13,3,12,2,2,7,5,6,6,7,12693.09
1,13,10,8,7,2,12,5,5,7,7,9,12,5,5,4,8,10,11,4,12894.99
1,12,3,9,9,12,6,4,9,8,6,12,13,13,13,10,5,11,9,11,12694.55
1,5,6,9,7,9,9,11,6,12,13,3,5,7,5,6,11,7,13,10,13745.55
1,13,11,11,6,2,3,6,13,13,9,8,5,6,6,11,9,11,5,10,12724.31
1,11,7,3,13,3,5,9,2,7,9,8,4,7,5,9,13,6,13,4,12501.22
1,4,6,7,7,7,4,5,10,4,4,13,8,7,13,13,4,4,11,2,12979.4
1,7,3,13,4,4,11,8,13,11,9,13,7,4,11,13,9,13,12,12,12364.48
1,11,13,9,13,13,7,11,10,10,12,6,7,8,6,9,2,9,3,12,12486.51
1,3,11,10,4,11,10,3,9,4,7,6,2,5,5,2,7,6,5,8,13509.04
1,12,4,7,12,7,3,13,13,5,7,4,8,9,12,2,3,12,11,10,12587.35
1,12,11,11,3,2,7,6,4,6,10,10,8,8,9,2,9,2,11,3,13094.39
1,2,2,6,8,6,3,3,9,11,2,6,12,3,7,8,5,3,2,4,12735.06
1,6,6,9,8,13,6,8,3,5,2,2,6,8,6,12,2,9,2,5,13099.29
1,7,8,10,10,3,4,10,6,9,11,13,4,2,7,6,10,13,4,9,12765.06
1,7,4,2,2,7,7,12,13,6,2,11,10,13,4,3,6,5,11,2,12970.2
1,5,11,8,3,3,11,7,13,6,13,8,5,10,5,11,13,10,6,5,11141.83
1,10,8,5,10,8,10,13,5,12,10,10,8,13,8,2,8,3,8,9,12587.02
1,5,2,8,12,10,2,11,5,7,4,7,3,5,7,4,8,4,9,2,12661.87
1,2,10,4,4,13,8,10,6,10,11,9,5,11,8,3,7,3,4,10,11307.09
1,7,6,4,6,5,12,2,5,13,13,5,3,8,3,9,6,11,6,3,12873.82
1,5,8,11,5,7,4,7,8,7,10,3,4,2,4,3,2,9,7,5,12536.38
1,2,12,7,5,6,4,7,2,9,7,6,13,10,6,11,6,9,8,11,12842.52
1,11,9,6,7,9,2,7,11,2,7,3,5,6,4,6,5,4,9,4,12625.02
1,4,10,3,4,11,5,4,3,9,2,8,7,7,10,8,6,5,7,13,12299.89
1,10,13,13,8,8,4,8,9,9,13,11,12,2,9,12,6,8,7,12,12568.46
1,13,13,2,2,13,11,13,9,5,5,3,5,6,2,6,12,2,11,13,10900.36
1,6,10,7,13,10,12,10,4,4,3,13,5,11,7,10,10,6,6,10,12821.06
1,2,13,4,5,3,7,5,10,5,6,9,5,8,7,9,9,10,2,11,13116.36
1,8,12,11,12,2,2,5,10,6,3,4,13,11,11,2,12,5,9,13,12578.8
1,12,10,9,11,11,3,2,11,8,5,5,3,3,7,3,8,9,2,5,12753.86
1,7,5,13,10,4,8,9,3,7,10,9,7,4,3,6,2,12,11,8,12710.07
1,12,8,3,6,2,5,7,12,9,11,7,5,12,2,4,7,7,13,6,12562.9
1,11,12,12,6,11,10,8,2,12,3,5,10,7,10,6,3,12,8,5,12719.5
1,2,12,9,3,8,12,11,11,5,11,7,10,7,6,4,5,2,5,11,12799.85
1,4,9,3,7,8,2,5,13,8,7,7,9,9,10,2,9,11,5,12,12814.74
1,7,13,10,13,7,3,2,10,12,13,4,8,6,6,10,7,13,2,12,12858.6
1,3,10,12,2,10,6,8,5,9,12,2,7,6,2,8,6,2,7,4,13415.47
1,9,6,12,13,3,3,3,4,11,8,8,11,9,3,11,7,4,9,4,13109.17
1,10,12,12,8,4,5,11,6,2,11,2,7,6,13,2,3,10,13,10,12921.22
1,7,6,12,12,7,11,12,4,6,13,5,7,3,9,8,11,7,13,11,12773.14
1,12,2,10,12,2,12,6,2,12,9,6,3,8,8,6,8,7,9,7,12929.38
1,3,5,11,13,13,3,4,2,8,5,6,13,8,10,9,4,5,9,7,12603.47
1,7,12,2,11,5,9,6,5,13,8,12,5,5,4,4,10,11,4,6,13683.41
1,10,6,4,5,11,10,13,6,11,4,4,7,4,12,6,10,7,4,3,13561.82
1,9,10,13,8,11,12,13,11,5,10,5,4,7,12,4,6,13,6,8,12787.5
1,9,11,5,11,9,10,6,7,3,3,10,11,8,2,3,4,5,8,8,11491.3
1,6,13,10,3,9,9,12,7,2,4,9,4,11,2,13,11,11,10,9,11348.71
1,13,5,2,10,6,13,6,2,6,8,10,7,2,9,8,10,3,12,6,12738.67
1,10,7,5,6,4,12,3,12,10,12,8,7,3,8,5,6,13,10,3,13061.42
1,2,9,4,10,10,4,11,2,2,10,11,6,13,9,4,10,11,7,13,13027.38
1,12,12,10,4,12,2,7,7,12,6,2,4,7,13,10,13,4,10,9,13047.58
1,4,9,4,2,11,5,7,10,7,8,6,2,2,12,6,5,2,5,12,12846.81
1,2,9,7,11,2,9,8,5,12,11,10,2,5,8,2,2,6,7,11,12881.77
1,9,4,9,12,4,10,3,8,9,11,6,11,11,13,11,13,3,4,4,12847.98
1,5,4,7,9,3,7,4,10,3,8,12,2,2,6,9,11,9,6,12,12803.03
1,6,7,4,8,10,4,4,2,4,13,3,11,13,4,9,8,5,10,12,12638.64
1,7,12,6,2,9,5,13,3,7,11,10,3,7,13,11,9,5,6,10,12984.24
1,2,7,2,4,5,9,13,7,7,7,4,4,7,6,4,5,4,11,9,12755.85
1,5,12,6,13,11,4,6,2,4,2,2,2,11,3,8,11,3,3,8,12627.58
1,9,4,5,13,7,7,5,12,4,7,6,9,13,9,9,6,3,13,11,12878.55
1,8,7,7,11,13,13,10,5,9,4,8,7,11,3,4,8,10,5,12,12819.09
1,2,5,9,3,12,4,11,10,10,11,8,3,4,5,2,7,3,5,13,12823.4
1,4,13,3,9,10,10,6,2,6,7,9,2,5,12,5,3,8,10,11,12718.6
1,10,12,3,10,7,13,6,7,2,2,12,13,3,4,7,10,9,12,3,12902.95
1,11,3,3,12,13,2,11,11,4,3,12,11,12,2,13,9,10,10,13,12584.24
1,8,8,3,5,12,8,9,2,12,2,9,11,7,6,11,7,13,9,12,12522.36
1,11,8,13,12,11,7,12,7,2,7,7,13,9,6,8,13,8,5,2,12496.43
1,13,8,11,4,6,4,8,4,9,5,6,8,13,6,12,7,11,5,8,12324.59
1,7,13,9,2,3,12,12,5,8,5,11,13,3,13,12,12,6,7,10,12735.42
1,4,2,12,8,11,9,8,8,11,9,11,4,10,5,4,3,2,2,13,12596.81
1,4,9,10,10,5,5,3,10,10,13,2,8,7,4,11,4,3,3,2,12231.55
1,11,3,7,10,5,3,2,6,13,9,6,5,6,8,13,11,13,4,3,12837.94
1,4,12,6,12,9,7,7,3,4,2,8,11,2,10,3,7,7,10,10,13027.53
1,11,10,7,10,7,12,11,12,8,6,11,10,3,9,7,5,11,3,7,12926.46
1,3,3,4,3,12,12,12,2,9,4,10,12,9,2,5,4,2,7,7,13368.97
1,8,5,2,2,13,11,3,8,12,4,11,5,10,5,9,5,2,8,10,12685.71
1,4,9,3,9,13,7,5,7,8,5,8,9,3,10,11,13,10,7,2,12849.91
1,11,11,8,3,11,7,7,2,8,12,8,12,6,7,10,12,10,9,6,11398.87
1,5,8,8,5,12,10,4,7,11,13,7,8,6,12,10,2,12,9,8,12559.94
1,3,9,8,12,7,7,11,13,9,11,12,2,11,2,10,12,3,8,3,13162.33
1,5,13,11,8,6,6,12,9,13,9,8,11,4,12,4,2,13,2,6,12388.42
1,3,3,4,11,13,13,3,13,7,10,8,11,11,11,13,10,4,12,2,13324.36
1,2,5,7,8,9,4,6,6,3,9,12,3,2,3,9,11,12,7,4,12925.98
1,6,5,7,6,11,6,13,5,8,8,10,10,6,9,8,4,4,2,9,12694.32
1,2,3,13,8,11,10,7,7,2,8,6,2,7,2,2,2,13,11,9,12443.54
1,3,2,8,3,13,11,7,11,4,12,5,13,12,2,2,6,9,13,12,12660.9
1,4,11,12,2,6,10,8,10,10,5,10,7,4,6,7,5,11,6,5,13559.4
1,10,2,12,13,11,8,9,3,8,4,7,12,7,2,11,11,12,3,11,12693.01
1,5,12,10,12,5,12,12,6,12,11,12,12,6,13,3,11,3,6,10,12707.18
1,6,11,11,11,3,8,2,6,11,6,11,13,5,12,9,12,3,8,8,13531.19
1,4,5,9,4,3,3,3,7,4,7,11,2,12,2,11,13,5,9,2,12936.88
1,3,5,12,10,11,13,7,9,7,5,9,3,10,12,12,13,6,10,10,12693.93
1,12,4,13,12,7,7,6,6,8,5,2,10,5,10,5,10,5,9,10,13041.88
1,5,7,6,3,4,7,7,7,11,3,3,8,7,9,3,2,12,12,10,13042.5
1,7,11,4,7,2,3,11,10,9,9,3,6,4,3,5,13,4,3,6,12326.6
1,5,5,12,6,6,9,4,10,11,8,10,2,11,2,3,13,13,11,4,12642.94
1,3,4,5,2,5,6,3,6,13,4,4,11,5,12,7,9,6,2,12,12382.59
1,9,13,3,9,11,4,13,7,11,6,13,4,10,2,2,3,8,2,4,12816.16
1,12,13,4,5,8,8,8,13,5,2,13,9,9,8,2,3,7,9,4,12914.09
1,13,6,12,3,10,3,10,10,13,4,5,12,2,4,9,12,7,7,12,12656.9
1,11,12,10,2,12,6,2,2,11,10,8,5,7,11,5,2,13,7,11,12606.18
1,2,8,6,10,8,8,4,4,10,8,7,9,9,12,12,8,5,10,5,13128.79
1,8,10,3,2,3,12,13,2,4,5,4,9,12,9,8,4,4,5,9,12941.83
1,12,13,7,4,7,2,8,4,8,12,5,8,6,2,8,5,6,5,6,12975.49
1,11,13,6,10,11,4,7,6,10,9,10,8,13,11,4,12,7,5,4,12556.43
1,9,7,9,12,4,7,8,2,12,9,9,5,12,8,5,8,13,12,6,13123.01
1,3,12,12,9,2,10,7,10,6,7,4,13,5,4,12,2,12,12,8,13082.32
1,7,5,10,10,5,3,6,4,10,11,12,12,7,4,4,12,5,13,8,12739.47
1,3,3,6,8,3,5,11,12,4,2,13,4,13,8,9,10,2,4,6,12450.06
1,10,2,7,3,13,13,13,9,12,7,11,6,12,4,4,2,6,6,3,12816.02
1,11,8,7,10,3,9,13,12,9,7,11,7,7,13,2,13,2,3,3,12463.05
1,9,11,9,11,13,9,4,12,10,13,13,13,11,3,2,11,6,5,7,11554.64
1,3,6,13,6,2,6,4,3,4,4,11,9,11,8,4,2,6,11,3,12462.64
1,3,3,11,8,5,11,6,7,10,9,5,4,12,10,10,6,9,12,13,12985.37
1,8,4,13,10,9,11,11,6,5,2,7,11,5,4,8,11,9,4,13,12686.66
1,5,7,6,10,10,8,2,10,7,6,4,2,11,2,10,13,2,12,3,12789.18
1,8,5,2,3,2,8,12,12,3,6,10,12,6,9,2,9,9,12,10,12836.29
1,11,5,6,4,13,8,11,6,13,12,3,7,13,2,4,10,3,5,2,12534.32
1,10,11,8,3,10,6,8,4,11,8,3,6,3,6,6,3,4,7,12,13191.3
1,3,11,7,10,3,10,2,2,2,9,11,10,12,2,10,6,5,12,6,12672.88
1,5,12,13,5,2,10,6,11,3,12,3,3,3,6,5,11,2,11,3,12683.14
1,11,6,9,5,7,13,8,2,4,10,11,8,10,7,5,8,13,6,2,13137.09
1,13,11,7,7,11,12,4,4,10,13,10,11,12,2,8,10,9,13,8,12363.07
1,2,5,10,10,6,6,6,3,13,5,5,9,5,8,10,4,11,11,12,12775.01
1,3,9,7,2,5,11,6,9,3,3,11,8,5,10,13,11,11,2,10,11394.58
1,4,2,10,2,10,4,10,12,4,8,2,8,8,9,7,10,13,4,13,12867.53
1,5,5,4,4,8,6,6,5,10,3,7,8,2,13,9,2,8,7,13,12835.76
1,4,6,11,8,5,8,10,12,11,11,6,10,8,5,13,10,5,8,11,12536.71
1,7,9,13,5,6,4,8,11,12,10,13,2,5,11,13,9,6,6,5,12785.71
1,10,3,9,6,5,10,12,2,11,13,4,10,10,3,6,5,7,5,7,12894.64
1,13,3,4,7,9,3,4,13,5,6,10,11,5,5,11,8,7,3,6,11111.84
1,8,5,8,3,10,5,11,7,7,3,11,6,8,5,10,10,9,10,12,12521.28
1,12,6,5,10,11,7,9,12,10,13,12,5,9,2,7,10,4,12,7,12670.48
1,6,7,5,9,4,9,10,3,12,10,4,11,7,9,11,7,10,6,7,13683.69
1,6,10,10,10,8,4,4,11,2,3,13,5,10,7,4,3,5,6,9,12400.43
1,4,11,3,11,7,12,7,8,7,3,6,9,10,11,6,8,13,3,3,12915.01
1,9,9,4,2,3,12,2,13,12,11,3,8,9,4,9,10,8,8,8,12706.64
1,4,13,8,9,10,10,5,5,12,8,3,10,9,12,4,9,11,11,8,12599.36
1,10,6,10,8,2,10,3,8,9,10,9,9,3,7,13,6,13,3,6,12925.4
